complaint_id,created_date,closed_date,category,subcategory,status,zone_id,latitude,longitude,severity,resolution_days,description
CMP-007122,2025-10-23T15:51:00,2025-10-25T15:51:00,noise,construction,closed,Z07,17.368825,78.529467,3,2,noise issue reported near Old Town
CMP-007123,2025-10-23T01:04:00,2025-10-24T01:04:00,trash,illegal_dumping,closed,Z01,17.312442,78.423579,1,3,trash issue reported near Downtown Core
CMP-007124,2025-10-23T17:35:00,2025-11-03T17:35:00,trash,missed_pickup,closed,Z09,17.416491,78.559386,4,11,trash issue reported near Lakeview
CMP-007125,2025-10-23T23:40:00,2025-11-01T23:40:00,streetlight,missing,closed,Z04,17.367769,78.52695,5,14,streetlight issue reported near South Market
CMP-007126,2025-10-23T18:43:00,2025-11-01T18:43:00,water,discolored,closed,Z12,17.469476,78.428273,4,9,water issue reported near Harbour Point
CMP-007127,2025-10-23T04:01:00,2025-10-24T04:01:00,pothole,residential_street,closed,Z03,17.368729,78.443238,3,1,pothole issue reported near East Junction
CMP-007128,2025-10-23T20:32:00,2025-10-28T20:32:00,water,low_pressure,closed,Z06,17.437724,78.49395,2,5,water issue reported near Riverside
CMP-007129,2025-10-23T09:19:00,2025-10-30T09:19:00,pothole,major_road,closed,Z12,17.357271,78.465119,3,7,pothole issue reported near Harbour Point
CMP-007130,2025-10-24T22:40:00,2025-11-07T22:40:00,trash,missed_pickup,closed,Z04,17.385269,78.550624,4,14,trash issue reported near South Market
CMP-007131,2025-10-24T23:06:00,2025-10-26T23:06:00,trash,hazardous,closed,Z11,17.406967,78.553309,3,2,trash issue reported near Greenfield
CMP-007132,2025-10-24T10:42:00,2025-10-25T10:42:00,water,discolored,closed,Z11,17.36706,78.491051,5,12,water issue reported near Greenfield
CMP-007133,2025-10-24T06:41:00,2025-10-27T06:41:00,pothole,residential_street,closed,Z04,17.405442,78.484167,2,5,pothole issue reported near South Market
CMP-007134,2025-10-24T06:39:00,2025-11-04T06:39:00,pothole,major_road,closed,Z04,17.318089,78.405727,4,16,pothole issue reported near South Market
CMP-007135,2025-10-24T23:45:00,2025-10-28T23:45:00,noise,nightlife,closed,Z02,17.438667,78.464981,3,4,noise issue reported near North Hills
CMP-007136,2025-10-24T00:39:00,2025-10-24T00:39:00,streetlight,pole_damaged,closed,Z13,17.3715,78.565704,2,0,streetlight issue reported near University District
CMP-007137,2025-10-24T08:17:00,2025-11-17T08:17:00,trash,overflow_bin,closed,Z14,17.411963,78.431133,4,27,trash issue reported near Hilltop
CMP-007138,2025-10-24T09:54:00,2025-11-05T09:54:00,sanitation,odor,closed,Z08,17.337813,78.402317,4,12,sanitation issue reported near Tech Park
CMP-007139,2025-10-24T15:08:00,2025-11-02T15:08:00,streetlight,flickering,closed,Z09,17.338684,78.590896,4,9,streetlight issue reported near Lakeview
CMP-007140,2025-10-24T18:05:00,2025-10-26T18:05:00,trash,hazardous,closed,Z05,17.344958,78.509111,3,2,trash issue reported near West Gate
CMP-007141,2025-10-24T09:16:00,2025-10-25T09:16:00,noise,nightlife,closed,Z04,17.358077,78.438113,2,1,noise issue reported near South Market
CMP-007142,2025-10-24T20:46:00,,trash,missed_pickup,open,Z13,17.389181,78.554955,2,,trash issue reported near University District
CMP-007143,2025-10-24T09:57:00,2025-11-06T09:57:00,sanitation,drain_clogged,closed,Z09,17.411901,78.488167,5,13,sanitation issue reported near Lakeview
CMP-007144,2025-10-24T12:33:00,,trash,missed_pickup,open,Z15,17.309075,78.4712,5,,trash issue reported near Central Park
CMP-007145,2025-10-24T05:37:00,2025-10-30T05:37:00,sanitation,drain_clogged,closed,Z04,17.353003,78.500864,3,6,sanitation issue reported near South Market
CMP-007146,2025-10-24T20:24:00,2025-10-29T20:24:00,streetlight,missing,closed,Z04,17.478809,78.55928,4,8,streetlight issue reported near South Market
CMP-007147,2025-10-24T08:53:00,2025-11-01T08:53:00,trash,hazardous,closed,Z01,17.48781,78.505188,4,8,trash issue reported near Downtown Core
CMP-007148,2025-10-24T10:06:00,2025-10-28T10:06:00,water,discolored,closed,Z01,17.392514,78.414869,3,7,water issue reported near Downtown Core
CMP-007149,2025-10-24T00:41:00,2025-10-25T00:41:00,trash,illegal_dumping,closed,Z12,17.36819,78.426732,4,20,trash issue reported near Harbour Point
CMP-007150,2025-10-24T12:14:00,2025-10-29T12:14:00,sanitation,manhole_overflow,closed,Z07,17.459565,78.510134,3,6,sanitation issue reported near Old Town
CMP-007151,2025-10-24T01:45:00,2025-10-26T01:45:00,sanitation,manhole_overflow,closed,Z07,17.429077,78.546591,2,2,sanitation issue reported near Old Town
CMP-007152,2025-10-24T12:40:00,2025-10-24T12:40:00,streetlight,flickering,closed,Z13,17.46789,78.493918,2,0,streetlight issue reported near University District
CMP-007153,2025-10-24T15:49:00,2025-10-30T15:49:00,pothole,residential_street,closed,Z08,17.380555,78.486726,2,6,pothole issue reported near Tech Park
CMP-007154,2025-10-24T16:48:00,2025-10-28T16:48:00,noise,nightlife,closed,Z06,17.409102,78.517172,3,4,noise issue reported near Riverside
CMP-007155,2025-10-24T06:59:00,2025-10-29T06:59:00,trash,missed_pickup,closed,Z04,17.392723,78.432062,3,5,trash issue reported near South Market
CMP-007156,2025-10-24T16:43:00,2025-10-29T16:43:00,noise,traffic,closed,Z04,17.471267,78.556057,3,5,noise issue reported near South Market
CMP-007157,2025-10-24T08:44:00,2025-11-03T08:44:00,trash,missed_pickup,closed,Z15,17.493072,78.46614,4,12,trash issue reported near Central Park
CMP-007158,2025-10-24T00:22:00,2025-10-26T00:22:00,streetlight,flickering,closed,Z04,17.442154,78.590324,4,25,streetlight issue reported near South Market
CMP-007159,2025-10-25T14:51:00,2025-10-31T14:51:00,water,no_water,closed,Z01,17.482149,78.513657,4,12,water issue reported near Downtown Core
CMP-007160,2025-10-25T20:10:00,,water,discolored,open,Z11,17.316727,78.569657,4,,water issue reported near Greenfield
CMP-007161,2025-10-25T22:11:00,,pothole,major_road,open,Z08,17.472603,78.485856,4,,pothole issue reported near Tech Park
CMP-007162,2025-10-25T05:13:00,2025-10-28T05:13:00,sanitation,odor,closed,Z02,17.466205,78.456026,3,3,sanitation issue reported near North Hills
CMP-007163,2025-10-25T05:09:00,,sanitation,odor,open,Z10,17.462567,78.483792,3,,sanitation issue reported near Industrial Zone
CMP-007164,2025-10-25T09:41:00,2025-11-07T09:41:00,pothole,major_road,closed,Z15,17.482603,78.407517,5,13,pothole issue reported near Central Park
CMP-007165,2025-10-25T11:43:00,2025-11-02T11:43:00,noise,construction,closed,Z02,17.334987,78.524113,5,9,noise issue reported near North Hills
CMP-007166,2025-10-25T23:27:00,2025-10-29T23:27:00,trash,missed_pickup,closed,Z05,17.369434,78.425484,2,4,trash issue reported near West Gate
CMP-007167,2025-10-25T04:22:00,2025-11-06T04:22:00,pothole,highway,closed,Z13,17.379082,78.541104,4,12,pothole issue reported near University District
CMP-007168,2025-10-25T00:23:00,2025-10-27T00:23:00,water,main_break,closed,Z06,17.413762,78.446433,3,2,water issue reported near Riverside
CMP-007169,2025-10-25T20:20:00,2025-10-26T20:20:00,streetlight,broken,closed,Z05,17.315868,78.461266,3,1,streetlight issue reported near West Gate
CMP-007170,2025-10-25T11:55:00,2025-10-25T11:55:00,trash,overflow_bin,closed,Z14,17.384618,78.591347,3,0,trash issue reported near Hilltop
CMP-007171,2025-10-25T20:09:00,,water,low_pressure,open,Z03,17.441183,78.484253,3,,water issue reported near East Junction
CMP-007172,2025-10-25T22:47:00,2025-10-29T22:47:00,streetlight,broken,closed,Z09,17.462845,78.491214,3,4,streetlight issue reported near Lakeview
CMP-007173,2025-10-25T17:28:00,2025-11-01T17:28:00,noise,traffic,closed,Z11,17.307177,78.503938,4,10,noise issue reported near Greenfield
CMP-007174,2025-10-25T21:56:00,2025-10-28T21:56:00,trash,hazardous,closed,Z07,17.494575,78.598361,2,3,trash issue reported near Old Town
CMP-007175,2025-10-25T13:27:00,2025-11-11T13:27:00,streetlight,missing,closed,Z13,17.348745,78.598393,4,17,streetlight issue reported near University District
CMP-007176,2025-10-25T17:22:00,2025-10-26T17:22:00,sanitation,odor,closed,Z08,17.423822,78.42136,3,1,sanitation issue reported near Tech Park
CMP-007177,2025-10-25T07:35:00,2025-10-29T07:35:00,noise,construction,closed,Z08,17.305833,78.533815,2,4,noise issue reported near Tech Park
CMP-007178,2025-10-25T13:28:00,,trash,missed_pickup,open,Z04,17.351988,78.532809,2,,trash issue reported near South Market
CMP-007179,2025-10-25T04:54:00,,trash,missed_pickup,open,Z02,17.317818,78.487028,4,,trash issue reported near North Hills
CMP-007180,2025-10-25T23:51:00,,noise,nightlife,open,Z04,17.408933,78.468205,3,,noise issue reported near South Market
CMP-007181,2025-10-25T21:50:00,2025-11-08T21:50:00,sanitation,drain_clogged,closed,Z09,17.350008,78.420806,4,14,sanitation issue reported near Lakeview
CMP-007182,2025-10-26T12:17:00,2025-10-29T12:17:00,noise,construction,closed,Z06,17.465665,78.522987,3,3,noise issue reported near Riverside
CMP-007183,2025-10-26T14:41:00,2025-10-31T14:41:00,pothole,highway,closed,Z02,17.337526,78.584262,3,5,pothole issue reported near North Hills
CMP-007184,2025-10-26T18:12:00,2025-10-29T18:12:00,pothole,alley,closed,Z03,17.442906,78.579121,5,6,pothole issue reported near East Junction
CMP-007185,2025-10-26T21:58:00,2025-11-02T21:58:00,noise,industrial,closed,Z04,17.331308,78.422707,4,7,noise issue reported near South Market
CMP-007186,2025-10-26T02:51:00,2025-10-28T02:51:00,noise,nightlife,closed,Z15,17.412755,78.439175,2,2,noise issue reported near Central Park
CMP-007187,2025-10-26T15:08:00,2025-10-26T15:08:00,water,leak,closed,Z05,17.451259,78.438911,3,0,water issue reported near West Gate
CMP-007188,2025-10-26T13:06:00,2025-10-29T13:06:00,streetlight,flickering,closed,Z05,17.470134,78.533977,3,3,streetlight issue reported near West Gate
CMP-007189,2025-10-26T21:02:00,2025-10-27T21:02:00,pothole,residential_street,closed,Z02,17.379429,78.455351,4,14,pothole issue reported near North Hills
CMP-007190,2025-10-26T12:04:00,2025-11-05T12:04:00,noise,construction,closed,Z05,17.372012,78.428005,4,10,noise issue reported near West Gate
CMP-007191,2025-10-26T11:19:00,2025-11-05T11:19:00,noise,construction,closed,Z03,17.323803,78.434419,3,10,noise issue reported near East Junction
CMP-007192,2025-10-26T22:39:00,2025-10-27T22:39:00,sanitation,drain_clogged,closed,Z01,17.414089,78.543817,2,1,sanitation issue reported near Downtown Core
CMP-007193,2025-10-26T18:41:00,,sanitation,drain_clogged,open,Z11,17.335764,78.439189,4,,sanitation issue reported near Greenfield
CMP-007194,2025-10-26T20:56:00,2025-11-01T20:56:00,streetlight,broken,closed,Z04,17.452552,78.564624,3,6,streetlight issue reported near South Market
CMP-007195,2025-10-26T10:32:00,2025-11-02T10:32:00,noise,nightlife,closed,Z04,17.366149,78.535854,5,7,noise issue reported near South Market
CMP-007196,2025-10-26T14:44:00,,streetlight,broken,open,Z13,17.387219,78.56118,5,,streetlight issue reported near University District
CMP-007197,2025-10-26T08:07:00,2025-10-27T08:07:00,streetlight,broken,closed,Z09,17.302286,78.403973,2,2,streetlight issue reported near Lakeview
CMP-007198,2025-10-26T15:25:00,2025-10-30T15:25:00,noise,traffic,closed,Z01,17.411911,78.58876,3,4,noise issue reported near Downtown Core
CMP-007199,2025-10-26T21:36:00,2025-10-31T21:36:00,streetlight,flickering,closed,Z10,17.469221,78.498793,2,5,streetlight issue reported near Industrial Zone
CMP-007200,2025-10-26T15:10:00,2025-10-29T15:10:00,streetlight,missing,closed,Z11,17.397896,78.568443,3,6,streetlight issue reported near Greenfield
CMP-007201,2025-10-26T07:38:00,2025-10-26T07:38:00,pothole,residential_street,closed,Z15,17.378527,78.562503,3,0,pothole issue reported near Central Park
CMP-007202,2025-10-26T23:26:00,2025-11-01T23:26:00,trash,illegal_dumping,closed,Z13,17.493661,78.482345,2,6,trash issue reported near University District
CMP-007203,2025-10-26T06:00:00,2025-11-01T06:00:00,pothole,highway,closed,Z09,17.350298,78.464323,3,6,pothole issue reported near Lakeview
CMP-007204,2025-10-27T15:54:00,2025-11-06T15:54:00,noise,industrial,closed,Z08,17.363462,78.528783,5,13,noise issue reported near Tech Park
CMP-007205,2025-10-27T17:56:00,,sanitation,drain_clogged,open,Z03,17.4813,78.417337,2,,sanitation issue reported near East Junction
CMP-007206,2025-10-27T00:34:00,2025-11-03T00:34:00,sanitation,sewer_backup,closed,Z07,17.47089,78.475498,5,8,sanitation issue reported near Old Town
CMP-007207,2025-10-27T09:30:00,2025-10-30T09:30:00,streetlight,flickering,closed,Z02,17.311721,78.458899,3,5,streetlight issue reported near North Hills
CMP-007208,2025-10-27T05:35:00,2025-11-02T05:35:00,pothole,highway,closed,Z06,17.395701,78.528326,2,6,pothole issue reported near Riverside
CMP-007209,2025-10-27T13:30:00,2025-11-02T13:30:00,pothole,residential_street,closed,Z05,17.470447,78.401858,4,16,pothole issue reported near West Gate
CMP-007210,2025-10-27T16:02:00,2025-11-11T16:02:00,sanitation,odor,closed,Z13,17.443984,78.57882,4,15,sanitation issue reported near University District
CMP-007211,2025-10-27T13:27:00,,trash,hazardous,open,Z12,17.487481,78.41345,5,,trash issue reported near Harbour Point
CMP-007212,2025-10-27T18:59:00,,streetlight,pole_damaged,open,Z08,17.36897,78.560592,2,,streetlight issue reported near Tech Park
CMP-007213,2025-10-27T17:11:00,2025-11-05T17:11:00,noise,industrial,closed,Z03,17.431604,78.537546,1,9,noise issue reported near East Junction
CMP-007214,2025-10-27T08:36:00,,streetlight,pole_damaged,open,Z01,17.35593,78.501999,3,,streetlight issue reported near Downtown Core
CMP-007215,2025-10-27T06:22:00,2025-10-30T06:22:00,trash,missed_pickup,closed,Z15,17.461038,78.517662,3,3,trash issue reported near Central Park
CMP-007216,2025-10-27T23:59:00,2025-11-01T23:59:00,pothole,residential_street,closed,Z04,17.309933,78.514072,3,5,pothole issue reported near South Market
CMP-007217,2025-10-27T00:42:00,2025-10-30T00:42:00,water,discolored,closed,Z08,17.432456,78.591633,1,9,water issue reported near Tech Park
CMP-007218,2025-10-27T07:26:00,2025-11-04T07:26:00,pothole,highway,closed,Z15,17.312759,78.474471,3,8,pothole issue reported near Central Park
CMP-007219,2025-10-27T05:41:00,2025-11-01T05:41:00,streetlight,broken,closed,Z05,17.31402,78.478831,3,6,streetlight issue reported near West Gate
CMP-007220,2025-10-27T02:29:00,2025-10-31T02:29:00,noise,traffic,closed,Z05,17.348565,78.456294,2,4,noise issue reported near West Gate
CMP-007221,2025-10-27T19:33:00,2025-10-29T19:33:00,sanitation,manhole_overflow,closed,Z06,17.459755,78.401555,3,2,sanitation issue reported near Riverside
CMP-007222,2025-10-27T16:49:00,,streetlight,broken,open,Z05,17.36415,78.426871,2,,streetlight issue reported near West Gate
CMP-007223,2025-10-27T12:02:00,2025-11-01T12:02:00,noise,nightlife,closed,Z05,17.381698,78.533092,3,5,noise issue reported near West Gate
CMP-007224,2025-10-27T19:41:00,2025-11-10T19:41:00,streetlight,flickering,closed,Z13,17.463394,78.434646,4,17,streetlight issue reported near University District
CMP-007225,2025-10-27T23:40:00,2025-10-30T23:40:00,trash,overflow_bin,closed,Z15,17.34371,78.449554,3,3,trash issue reported near Central Park
CMP-007226,2025-10-27T07:26:00,2025-11-03T07:26:00,trash,hazardous,closed,Z12,17.323532,78.444724,2,7,trash issue reported near Harbour Point
CMP-007227,2025-10-27T14:41:00,2025-11-13T14:41:00,noise,industrial,closed,Z11,17.473967,78.545535,4,17,noise issue reported near Greenfield
CMP-007228,2025-10-27T13:56:00,2025-10-31T13:56:00,sanitation,drain_clogged,closed,Z01,17.353396,78.417557,3,4,sanitation issue reported near Downtown Core
CMP-007229,2025-10-27T15:48:00,2025-10-30T15:48:00,water,low_pressure,closed,Z13,17.306957,78.528027,3,3,water issue reported near University District
CMP-007230,2025-10-27T16:57:00,2025-11-04T16:57:00,noise,industrial,closed,Z13,17.323701,78.491664,5,8,noise issue reported near University District
CMP-007231,2025-10-28T09:35:00,2025-11-18T09:35:00,pothole,highway,closed,Z03,17.465485,78.482573,4,21,pothole issue reported near East Junction
CMP-007232,2025-10-28T12:05:00,2025-11-01T12:05:00,trash,missed_pickup,closed,Z09,17.476558,78.502592,2,4,trash issue reported near Lakeview
CMP-007233,2025-10-28T01:55:00,2025-11-10T01:55:00,noise,traffic,closed,Z11,17.411585,78.573126,5,13,noise issue reported near Greenfield
CMP-007234,2025-10-28T07:15:00,2025-11-06T07:15:00,noise,construction,closed,Z01,17.491783,78.434344,4,13,noise issue reported near Downtown Core
CMP-007235,2025-10-28T00:40:00,2025-11-02T00:40:00,pothole,residential_street,closed,Z01,17.391719,78.548292,4,20,pothole issue reported near Downtown Core
CMP-007236,2025-10-28T05:59:00,2025-11-01T05:59:00,trash,illegal_dumping,closed,Z11,17.412956,78.582947,4,4,trash issue reported near Greenfield
CMP-007237,2025-10-28T00:09:00,2025-11-02T00:09:00,streetlight,broken,closed,Z10,17.328291,78.401673,2,5,streetlight issue reported near Industrial Zone
CMP-007238,2025-10-28T03:30:00,2025-10-31T03:30:00,noise,industrial,closed,Z13,17.308751,78.4802,2,3,noise issue reported near University District
CMP-007239,2025-10-28T05:16:00,2025-10-29T05:16:00,trash,illegal_dumping,closed,Z11,17.418381,78.572886,3,1,trash issue reported near Greenfield
CMP-007240,2025-10-28T00:52:00,2025-11-02T00:52:00,streetlight,missing,closed,Z07,17.309372,78.593988,3,5,streetlight issue reported near Old Town
CMP-007241,2025-10-28T05:49:00,2025-11-05T05:49:00,streetlight,flickering,closed,Z01,17.391439,78.433024,3,8,streetlight issue reported near Downtown Core
CMP-007242,2025-10-28T10:13:00,2025-11-01T10:13:00,sanitation,odor,closed,Z09,17.357916,78.44513,2,4,sanitation issue reported near Lakeview
CMP-007243,2025-10-28T12:34:00,2025-11-08T12:34:00,water,leak,closed,Z01,17.368835,78.4585,4,11,water issue reported near Downtown Core
CMP-007244,2025-10-28T10:39:00,2025-11-05T10:39:00,streetlight,missing,closed,Z10,17.403693,78.552167,3,9,streetlight issue reported near Industrial Zone
