incident_id,date,time,zone_id,latitude,longitude,severity,type,road_type,weather_condition,injuries,fatalities
INC-002350,2025-11-10,12:14,Z04,17.344103,78.536786,2,multi_vehicle,highway,fog,0,0
INC-002351,2025-11-10,10:12,Z11,17.428484,78.431351,3,single_vehicle,collector,clear,1,0
INC-002352,2025-11-10,16:30,Z04,17.329034,78.429942,3,collision,highway,rain,2,0
INC-002353,2025-11-10,10:51,Z06,17.424395,78.502703,2,single_vehicle,highway,clear,1,0
INC-002354,2025-11-10,18:12,Z04,17.458517,78.489196,4,pedestrian,arterial,clear,4,0
INC-002355,2025-11-11,14:37,Z11,17.321311,78.410433,2,multi_vehicle,local,clear,0,0
INC-002356,2025-11-11,12:29,Z14,17.430368,78.523343,1,single_vehicle,collector,rain,1,0
INC-002357,2025-11-11,11:04,Z15,17.420205,78.446059,1,cyclist,local,rain,0,0
INC-002358,2025-11-11,20:55,Z04,17.459309,78.456644,4,cyclist,arterial,rain,3,0
INC-002359,2025-11-11,20:07,Z10,17.462401,78.490516,5,cyclist,local,clear,3,0
INC-002360,2025-11-11,21:06,Z13,17.419135,78.512013,4,pedestrian,collector,clear,0,0
INC-002361,2025-11-11,17:24,Z13,17.32706,78.599341,3,single_vehicle,local,storm,0,0
INC-002362,2025-11-11,03:20,Z04,17.440527,78.53961,5,pedestrian,local,fog,3,0
INC-002363,2025-11-12,19:17,Z03,17.429622,78.437412,1,collision,highway,clear,0,0
INC-002364,2025-11-12,10:19,Z03,17.481956,78.410361,5,multi_vehicle,local,storm,2,1
INC-002365,2025-11-12,16:24,Z15,17.407647,78.596659,4,single_vehicle,local,clear,4,0
INC-002366,2025-11-12,08:37,Z14,17.463855,78.431374,3,collision,highway,clear,3,0
INC-002367,2025-11-12,16:26,Z05,17.332681,78.492256,3,multi_vehicle,local,rain,1,0
INC-002368,2025-11-12,18:36,Z09,17.302127,78.518615,1,single_vehicle,arterial,rain,0,0
INC-002369,2025-11-12,23:51,Z08,17.336458,78.43057,3,pedestrian,highway,rain,1,0
INC-002370,2025-11-12,18:40,Z11,17.354205,78.416903,4,multi_vehicle,highway,storm,0,0
INC-002371,2025-11-12,00:18,Z11,17.432269,78.58609,1,multi_vehicle,collector,clear,0,0
INC-002372,2025-11-13,13:33,Z11,17.428111,78.5735,3,cyclist,collector,clear,1,0
INC-002373,2025-11-13,10:14,Z04,17.438304,78.504442,3,cyclist,collector,clear,2,0
INC-002374,2025-11-13,02:31,Z04,17.406322,78.598539,2,pedestrian,arterial,clear,1,0
INC-002375,2025-11-13,21:37,Z02,17.499602,78.496144,1,cyclist,arterial,clear,0,0
INC-002376,2025-11-13,11:31,Z09,17.400009,78.494114,3,multi_vehicle,arterial,storm,2,0
INC-002377,2025-11-14,06:30,Z03,17.330134,78.440725,2,multi_vehicle,highway,clear,0,0
INC-002378,2025-11-14,16:49,Z03,17.399135,78.533775,4,collision,highway,fog,3,0
INC-002379,2025-11-14,11:45,Z03,17.427575,78.547804,3,pedestrian,highway,clear,1,0
INC-002380,2025-11-14,08:07,Z02,17.454314,78.556153,3,collision,collector,rain,3,0
INC-002381,2025-11-14,17:47,Z06,17.316426,78.522776,3,cyclist,arterial,clear,2,0
INC-002382,2025-11-14,00:52,Z03,17.367867,78.47587,5,pedestrian,local,storm,2,0
INC-002383,2025-11-14,16:46,Z06,17.420017,78.549209,2,single_vehicle,collector,rain,2,0
INC-002384,2025-11-15,09:16,Z12,17.339437,78.456768,5,pedestrian,collector,clear,3,0
INC-002385,2025-11-15,19:27,Z15,17.377462,78.497697,4,collision,collector,storm,4,0
INC-002386,2025-11-15,04:26,Z06,17.440087,78.589394,2,single_vehicle,collector,clear,1,0
INC-002387,2025-11-15,08:02,Z15,17.429615,78.565421,2,multi_vehicle,arterial,rain,0,0
INC-002388,2025-11-15,19:25,Z15,17.461793,78.498265,3,single_vehicle,collector,storm,2,0
INC-002389,2025-11-15,11:16,Z07,17.335405,78.573556,5,multi_vehicle,highway,clear,1,0
INC-002390,2025-11-16,08:22,Z15,17.437086,78.404013,3,multi_vehicle,arterial,clear,2,0
INC-002391,2025-11-16,09:06,Z03,17.466394,78.538007,3,pedestrian,highway,fog,0,0
INC-002392,2025-11-16,09:14,Z13,17.448029,78.49631,3,cyclist,arterial,fog,0,0
INC-002393,2025-11-16,18:11,Z09,17.331561,78.48569,3,cyclist,arterial,rain,1,0
INC-002394,2025-11-16,16:49,Z08,17.355442,78.577906,3,cyclist,collector,clear,2,0
INC-002395,2025-11-16,12:29,Z05,17.361103,78.575394,3,multi_vehicle,local,clear,2,0
INC-002396,2025-11-16,10:42,Z02,17.341132,78.599279,3,collision,collector,clear,0,0
INC-002397,2025-11-16,04:57,Z04,17.422912,78.578379,3,collision,collector,clear,3,0
INC-002398,2025-11-16,02:17,Z05,17.316526,78.541662,3,single_vehicle,collector,clear,3,0
INC-002399,2025-11-17,12:09,Z07,17.34461,78.53626,4,collision,local,clear,4,0
INC-002400,2025-11-17,00:44,Z08,17.331629,78.520713,1,single_vehicle,highway,fog,0,0
INC-002401,2025-11-17,21:27,Z14,17.422025,78.59786,3,multi_vehicle,arterial,fog,3,0
INC-002402,2025-11-17,14:01,Z14,17.45088,78.446604,2,cyclist,local,rain,2,0
INC-002403,2025-11-17,08:07,Z05,17.4593,78.4431,2,single_vehicle,highway,clear,0,0
INC-002404,2025-11-17,19:42,Z05,17.32155,78.460925,4,multi_vehicle,highway,clear,3,0
INC-002405,2025-11-17,14:44,Z05,17.443754,78.518154,2,collision,local,clear,1,0
INC-002406,2025-11-17,01:49,Z02,17.413592,78.42385,5,multi_vehicle,local,clear,1,0
INC-002407,2025-11-17,05:29,Z01,17.369311,78.432672,3,single_vehicle,collector,clear,2,0
INC-002408,2025-11-17,16:40,Z15,17.435305,78.576075,1,multi_vehicle,local,clear,1,0
INC-002409,2025-11-18,09:05,Z09,17.331033,78.435532,4,cyclist,local,clear,3,0
INC-002410,2025-11-18,15:32,Z06,17.365922,78.555062,1,pedestrian,arterial,clear,1,0
INC-002411,2025-11-18,21:14,Z02,17.49864,78.594827,1,multi_vehicle,local,clear,1,0
INC-002412,2025-11-18,00:18,Z15,17.418348,78.40228,5,multi_vehicle,highway,rain,5,1
INC-002413,2025-11-18,21:22,Z15,17.448924,78.417335,2,cyclist,highway,clear,0,0
INC-002414,2025-11-18,02:51,Z01,17.391174,78.454212,2,multi_vehicle,local,clear,2,0
INC-002415,2025-11-18,12:58,Z14,17.39899,78.443266,2,single_vehicle,collector,clear,0,0
INC-002416,2025-11-18,09:32,Z15,17.361573,78.591454,5,pedestrian,local,fog,5,0
INC-002417,2025-11-19,11:50,Z11,17.413838,78.587269,2,collision,arterial,fog,2,0
INC-002418,2025-11-19,03:38,Z11,17.329674,78.469097,1,multi_vehicle,highway,rain,1,0
INC-002419,2025-11-19,18:20,Z13,17.319006,78.448877,2,multi_vehicle,highway,clear,1,0
INC-002420,2025-11-19,03:01,Z09,17.310078,78.463937,3,single_vehicle,arterial,clear,1,0
INC-002421,2025-11-19,19:20,Z12,17.382442,78.575057,5,pedestrian,collector,rain,4,1
INC-002422,2025-11-19,22:21,Z03,17.474814,78.589002,2,pedestrian,local,clear,0,0
INC-002423,2025-11-20,06:26,Z10,17.495064,78.52381,1,cyclist,highway,clear,0,0
INC-002424,2025-11-20,02:14,Z11,17.430029,78.424911,3,pedestrian,local,rain,0,0
INC-002425,2025-11-20,07:41,Z09,17.391075,78.507809,1,single_vehicle,arterial,clear,1,0
INC-002426,2025-11-20,09:17,Z07,17.398772,78.588496,4,multi_vehicle,arterial,clear,0,0
INC-002427,2025-11-20,00:35,Z15,17.416583,78.56087,3,collision,highway,storm,0,0
INC-002428,2025-11-20,15:43,Z11,17.302941,78.505227,2,single_vehicle,local,clear,1,0
INC-002429,2025-11-20,04:33,Z04,17.304508,78.59344,3,pedestrian,local,clear,0,0
INC-002430,2025-11-20,19:17,Z01,17.488678,78.494025,3,multi_vehicle,collector,clear,0,0
INC-002431,2025-11-21,23:10,Z13,17.366823,78.554394,3,collision,local,clear,2,0
INC-002432,2025-11-21,21:53,Z06,17.374977,78.446677,4,single_vehicle,arterial,fog,3,0
INC-002433,2025-11-21,07:11,Z03,17.417531,78.439281,5,cyclist,local,clear,0,0
INC-002434,2025-11-21,18:28,Z12,17.386164,78.496343,4,pedestrian,arterial,clear,0,0
INC-002435,2025-11-21,10:23,Z14,17.339413,78.560087,4,cyclist,highway,clear,0,0
INC-002436,2025-11-21,09:39,Z04,17.463231,78.490654,4,cyclist,local,clear,2,0
INC-002437,2025-11-21,11:12,Z08,17.325346,78.41015,4,cyclist,arterial,clear,2,0
INC-002438,2025-11-21,05:21,Z11,17.411919,78.591503,4,single_vehicle,local,rain,0,0
INC-002439,2025-11-22,10:54,Z05,17.446422,78.506726,2,cyclist,collector,clear,1,0
INC-002440,2025-11-22,18:56,Z13,17.338552,78.517293,3,single_vehicle,local,clear,2,0
INC-002441,2025-11-22,09:44,Z11,17.33785,78.514772,1,collision,local,fog,0,0
INC-002442,2025-11-22,08:05,Z05,17.405453,78.592929,3,collision,arterial,clear,3,0
INC-002443,2025-11-22,11:51,Z06,17.357825,78.516162,3,pedestrian,local,storm,1,0
INC-002444,2025-11-23,19:07,Z07,17.33456,78.422531,1,multi_vehicle,highway,fog,1,0
INC-002445,2025-11-23,14:33,Z10,17.455461,78.424528,3,collision,collector,fog,2,0
INC-002446,2025-11-23,10:09,Z09,17.459128,78.468136,1,multi_vehicle,arterial,clear,1,0
INC-002447,2025-11-23,00:19,Z07,17.459089,78.44989,3,pedestrian,highway,clear,1,0
INC-002448,2025-11-23,01:27,Z13,17.418212,78.565053,4,pedestrian,arterial,clear,2,0
INC-002449,2025-11-24,17:53,Z14,17.375905,78.496539,3,cyclist,arterial,clear,3,0
INC-002450,2025-11-24,07:43,Z12,17.372095,78.466789,4,collision,arterial,clear,2,0
INC-002451,2025-11-24,15:50,Z05,17.335654,78.578173,3,multi_vehicle,arterial,clear,3,0
INC-002452,2025-11-24,00:31,Z15,17.335803,78.582596,2,pedestrian,collector,clear,1,0
INC-002453,2025-11-24,21:45,Z01,17.417512,78.584948,2,collision,collector,fog,2,0
INC-002454,2025-11-24,10:26,Z03,17.326919,78.479944,3,multi_vehicle,arterial,fog,1,0
INC-002455,2025-11-24,10:51,Z04,17.363348,78.416558,5,single_vehicle,local,storm,5,0
INC-002456,2025-11-24,11:32,Z07,17.376541,78.54662,3,pedestrian,collector,storm,3,0
INC-002457,2025-11-24,19:38,Z04,17.312698,78.593023,3,single_vehicle,arterial,clear,2,0
INC-002458,2025-11-25,12:53,Z01,17.360811,78.484202,4,cyclist,arterial,clear,1,0
INC-002459,2025-11-25,08:22,Z15,17.412636,78.527205,2,multi_vehicle,highway,clear,2,0
INC-002460,2025-11-25,18:02,Z03,17.421422,78.491386,3,pedestrian,arterial,clear,0,0
INC-002461,2025-11-25,02:06,Z04,17.335292,78.579606,1,cyclist,highway,clear,1,0
INC-002462,2025-11-25,23:06,Z15,17.386584,78.48281,4,cyclist,highway,clear,4,0
INC-002463,2025-11-25,06:05,Z07,17.373302,78.475598,1,collision,highway,clear,0,0
INC-002464,2025-11-26,03:52,Z04,17.400588,78.459257,2,pedestrian,arterial,clear,0,0
INC-002465,2025-11-26,05:08,Z15,17.433071,78.461758,2,multi_vehicle,collector,clear,2,0
INC-002466,2025-11-26,02:19,Z07,17.335471,78.493505,4,collision,highway,rain,3,0
INC-002467,2025-11-26,02:51,Z02,17.437647,78.413647,1,multi_vehicle,highway,fog,1,0
INC-002468,2025-11-26,06:22,Z04,17.492665,78.41006,3,multi_vehicle,local,clear,0,0
INC-002469,2025-11-26,10:46,Z08,17.40923,78.564314,2,cyclist,local,clear,1,0
INC-002470,2025-11-26,00:56,Z10,17.484317,78.424899,2,single_vehicle,local,storm,2,0
INC-002471,2025-11-26,23:31,Z03,17.379232,78.400643,3,cyclist,local,storm,1,0
INC-002472,2025-11-27,19:39,Z03,17.31174,78.50893,5,multi_vehicle,arterial,rain,1,0
INC-002473,2025-11-27,11:46,Z07,17.375811,78.412097,2,cyclist,collector,clear,0,0
INC-002474,2025-11-27,08:16,Z06,17.458769,78.416692,4,cyclist,local,clear,0,0
INC-002475,2025-11-27,16:18,Z01,17.411521,78.513279,5,cyclist,collector,clear,1,0
INC-002476,2025-11-27,07:45,Z08,17.351757,78.546632,2,cyclist,collector,fog,1,0
INC-002477,2025-11-27,18:39,Z09,17.475749,78.568746,1,single_vehicle,arterial,fog,1,0
INC-002478,2025-11-27,11:29,Z02,17.450983,78.449592,3,pedestrian,collector,rain,2,0
INC-002479,2025-11-27,06:09,Z14,17.361034,78.595858,4,cyclist,highway,rain,2,0
INC-002480,2025-11-27,20:38,Z04,17.446544,78.432595,1,multi_vehicle,collector,rain,0,0
INC-002481,2025-11-27,02:13,Z07,17.431034,78.55241,4,single_vehicle,arterial,clear,2,0
INC-002482,2025-11-28,19:04,Z15,17.41341,78.587744,2,multi_vehicle,local,clear,1,0
INC-002483,2025-11-28,04:22,Z14,17.400067,78.426426,3,pedestrian,local,fog,3,0
INC-002484,2025-11-28,22:36,Z01,17.454127,78.419626,5,pedestrian,arterial,clear,2,1
INC-002485,2025-11-28,23:31,Z13,17.330043,78.428494,1,pedestrian,collector,fog,1,0
INC-002486,2025-11-28,09:58,Z02,17.364057,78.542232,3,pedestrian,collector,fog,0,0
INC-002487,2025-11-28,20:37,Z12,17.395166,78.506477,4,multi_vehicle,highway,clear,2,0
INC-002488,2025-11-28,09:33,Z04,17.484147,78.434733,3,single_vehicle,highway,clear,1,0
INC-002489,2025-11-28,00:05,Z10,17.381432,78.423378,3,cyclist,local,rain,1,0
INC-002490,2025-11-28,21:34,Z09,17.317826,78.492408,2,collision,highway,storm,0,0
INC-002491,2025-11-28,11:06,Z13,17.303118,78.491388,4,pedestrian,local,clear,2,0
INC-002492,2025-11-29,00:12,Z15,17.35692,78.412855,2,collision,local,rain,2,0
INC-002493,2025-11-29,21:38,Z02,17.452717,78.583791,4,cyclist,local,fog,1,0
INC-002494,2025-11-29,19:44,Z02,17.35039,78.466291,2,single_vehicle,local,fog,1,0
INC-002495,2025-11-29,17:29,Z03,17.367229,78.466024,2,multi_vehicle,highway,rain,0,0
INC-002496,2025-11-29,08:12,Z01,17.360043,78.40314,5,pedestrian,local,clear,1,1
INC-002497,2025-11-29,19:21,Z15,17.496841,78.486422,4,single_vehicle,collector,fog,3,0
INC-002498,2025-11-29,00:57,Z10,17.397341,78.499399,3,single_vehicle,highway,clear,2,0
INC-002499,2025-11-30,11:09,Z13,17.451237,78.594297,4,cyclist,local,clear,4,0
INC-002500,2025-11-30,09:46,Z15,17.377044,78.425162,3,multi_vehicle,arterial,clear,3,0
INC-002501,2025-11-30,08:09,Z03,17.32327,78.452141,1,cyclist,highway,rain,0,0
INC-002502,2025-11-30,13:04,Z06,17.37111,78.542968,3,collision,arterial,rain,1,0
INC-002503,2025-11-30,20:22,Z06,17.325288,78.430511,4,single_vehicle,highway,clear,4,0
INC-002504,2025-11-30,00:35,Z04,17.351663,78.549755,4,single_vehicle,highway,storm,2,0
INC-002505,2025-12-01,02:38,Z11,17.368102,78.597925,3,cyclist,arterial,fog,1,0
INC-002506,2025-12-01,17:19,Z15,17.337312,78.53646,3,collision,arterial,rain,3,0
INC-002507,2025-12-01,14:38,Z05,17.408181,78.473181,3,collision,local,clear,3,0
INC-002508,2025-12-01,10:27,Z03,17.421408,78.589844,5,cyclist,arterial,storm,0,0
INC-002509,2025-12-01,15:57,Z01,17.37629,78.441343,2,cyclist,arterial,clear,2,0
INC-002510,2025-12-01,22:28,Z10,17.326054,78.406904,4,cyclist,highway,storm,3,0
INC-002511,2025-12-02,04:17,Z13,17.495661,78.408101,3,single_vehicle,local,rain,3,0
INC-002512,2025-12-02,13:34,Z03,17.335181,78.466573,2,multi_vehicle,collector,clear,1,0
INC-002513,2025-12-02,21:59,Z14,17.377323,78.496261,2,collision,collector,clear,2,0
INC-002514,2025-12-02,16:01,Z15,17.326433,78.495622,4,pedestrian,highway,clear,1,0
INC-002515,2025-12-02,13:13,Z02,17.46048,78.453565,5,single_vehicle,highway,clear,3,0
INC-002516,2025-12-02,22:52,Z07,17.368673,78.50401,5,pedestrian,collector,clear,0,1
INC-002517,2025-12-02,01:03,Z01,17.337851,78.461072,2,multi_vehicle,highway,rain,2,0
INC-002518,2025-12-02,08:48,Z08,17.443147,78.589997,3,cyclist,local,clear,3,0
INC-002519,2025-12-03,09:25,Z01,17.440926,78.506683,4,pedestrian,arterial,rain,1,0
INC-002520,2025-12-03,06:51,Z15,17.48182,78.462182,3,pedestrian,collector,clear,2,0
INC-002521,2025-12-03,01:04,Z12,17.349906,78.497411,3,multi_vehicle,highway,fog,3,0
INC-002522,2025-12-03,14:06,Z15,17.412728,78.488246,5,multi_vehicle,local,clear,4,0
INC-002523,2025-12-03,07:24,Z09,17.35792,78.467876,1,multi_vehicle,highway,storm,1,0
INC-002524,2025-12-03,16:28,Z01,17.480624,78.571291,4,pedestrian,arterial,rain,0,0
INC-002525,2025-12-03,16:07,Z07,17.461202,78.408427,2,collision,arterial,clear,2,0
INC-002526,2025-12-04,03:03,Z01,17.313465,78.418804,3,cyclist,highway,clear,1,0
INC-002527,2025-12-04,01:04,Z08,17.339983,78.441401,4,cyclist,arterial,clear,4,0
INC-002528,2025-12-04,22:30,Z03,17.35058,78.559777,2,cyclist,arterial,clear,2,0
INC-002529,2025-12-04,08:08,Z03,17.310767,78.400617,4,pedestrian,collector,storm,3,0
INC-002530,2025-12-04,18:52,Z15,17.32735,78.565022,2,pedestrian,local,rain,1,0
INC-002531,2025-12-04,09:32,Z05,17.45953,78.588007,2,cyclist,highway,clear,0,0
INC-002532,2025-12-04,11:46,Z04,17.449,78.413768,1,cyclist,collector,fog,0,0
INC-002533,2025-12-04,02:19,Z11,17.358322,78.475014,2,collision,highway,storm,0,0
INC-002534,2025-12-04,09:42,Z09,17.300466,78.518344,3,multi_vehicle,highway,storm,0,0
INC-002535,2025-12-04,01:03,Z12,17.375907,78.470908,3,multi_vehicle,local,rain,2,0
INC-002536,2025-12-05,18:39,Z02,17.484029,78.478835,4,pedestrian,highway,clear,0,0
INC-002537,2025-12-05,09:23,Z03,17.35916,78.474912,1,single_vehicle,highway,clear,0,0
INC-002538,2025-12-05,12:44,Z09,17.431961,78.544101,2,pedestrian,highway,clear,1,0
INC-002539,2025-12-05,15:25,Z04,17.477179,78.481536,2,multi_vehicle,collector,rain,0,0
INC-002540,2025-12-05,23:24,Z01,17.433498,78.484792,4,multi_vehicle,local,clear,3,0
INC-002541,2025-12-05,12:38,Z04,17.453105,78.4023,3,pedestrian,highway,clear,2,0
INC-002542,2025-12-05,12:49,Z05,17.348199,78.472386,3,pedestrian,local,fog,1,0
INC-002543,2025-12-06,21:40,Z15,17.414868,78.485914,2,multi_vehicle,highway,clear,2,0
INC-002544,2025-12-06,00:57,Z10,17.318499,78.413772,4,pedestrian,local,rain,0,0
INC-002545,2025-12-06,16:51,Z05,17.395392,78.54278,1,single_vehicle,local,rain,0,0
INC-002546,2025-12-06,08:58,Z07,17.338854,78.483375,4,cyclist,arterial,rain,2,0
INC-002547,2025-12-06,04:21,Z13,17.473207,78.59294,3,collision,collector,storm,2,0
INC-002548,2025-12-06,21:05,Z02,17.397111,78.450505,1,collision,arterial,clear,1,0
INC-002549,2025-12-06,23:41,Z13,17.314398,78.448518,2,cyclist,arterial,clear,1,0
INC-002550,2025-12-06,17:46,Z11,17.46348,78.402612,3,cyclist,highway,rain,0,0
INC-002551,2025-12-06,19:16,Z06,17.340941,78.417843,3,collision,collector,clear,3,0
INC-002552,2025-12-07,18:56,Z03,17.447447,78.571177,5,cyclist,collector,clear,2,0
INC-002553,2025-12-07,09:18,Z01,17.428146,78.534585,3,cyclist,collector,clear,3,0
INC-002554,2025-12-07,11:05,Z08,17.488595,78.419626,3,pedestrian,highway,clear,1,0
INC-002555,2025-12-07,04:39,Z05,17.355269,78.504241,5,single_vehicle,collector,rain,0,0
INC-002556,2025-12-07,07:26,Z03,17.454002,78.572807,5,multi_vehicle,arterial,clear,5,0
INC-002557,2025-12-07,19:39,Z09,17.483533,78.462189,3,cyclist,local,fog,1,0
INC-002558,2025-12-08,03:16,Z13,17.300316,78.492688,4,multi_vehicle,local,rain,0,0
INC-002559,2025-12-08,02:15,Z08,17.438946,78.592878,3,single_vehicle,highway,clear,3,0
INC-002560,2025-12-08,18:39,Z07,17.386021,78.404501,1,cyclist,local,rain,1,0
INC-002561,2025-12-08,12:39,Z01,17.480423,78.488369,4,cyclist,local,clear,1,0
INC-002562,2025-12-08,18:07,Z14,17.458635,78.537187,3,single_vehicle,local,storm,2,0
INC-002563,2025-12-08,18:56,Z05,17.434429,78.458641,5,collision,collector,clear,5,0
INC-002564,2025-12-09,01:06,Z01,17.353403,78.593061,5,pedestrian,local,fog,4,0
INC-002565,2025-12-09,18:14,Z10,17.39334,78.476944,2,single_vehicle,arterial,rain,0,0
INC-002566,2025-12-09,19:33,Z01,17.370924,78.551772,1,multi_vehicle,collector,rain,0,0
INC-002567,2025-12-09,18:24,Z04,17.329603,78.511588,2,multi_vehicle,highway,rain,1,0
INC-002568,2025-12-09,20:57,Z04,17.342555,78.549884,1,single_vehicle,local,clear,1,0
INC-002569,2025-12-09,20:18,Z07,17.340159,78.579309,2,pedestrian,collector,storm,0,0
INC-002570,2025-12-09,23:15,Z07,17.45522,78.425375,5,pedestrian,collector,clear,0,0
INC-002571,2025-12-09,08:31,Z08,17.491402,78.489966,5,cyclist,local,clear,4,0
INC-002572,2025-12-10,11:02,Z04,17.357032,78.409706,5,multi_vehicle,highway,fog,5,0
INC-002573,2025-12-10,03:22,Z13,17.376902,78.444962,1,collision,highway,clear,1,0
INC-002574,2025-12-10,00:49,Z10,17.468499,78.486687,2,cyclist,collector,clear,1,0
INC-002575,2025-12-10,14:52,Z04,17.425362,78.494785,2,single_vehicle,arterial,rain,0,0
INC-002576,2025-12-10,14:22,Z03,17.493175,78.513793,2,collision,arterial,clear,1,0
INC-002577,2025-12-10,14:13,Z10,17.357675,78.515632,5,pedestrian,collector,rain,3,0
INC-002578,2025-12-10,09:44,Z01,17.477004,78.412523,2,collision,highway,clear,2,0
INC-002579,2025-12-11,13:29,Z15,17.350638,78.540208,3,single_vehicle,local,clear,3,0
INC-002580,2025-12-11,13:50,Z09,17.401104,78.525642,5,single_vehicle,local,rain,5,0
INC-002581,2025-12-11,07:15,Z11,17.48533,78.415433,2,single_vehicle,local,clear,0,0
INC-002582,2025-12-11,17:41,Z08,17.420505,78.474686,3,pedestrian,highway,rain,2,0
INC-002583,2025-12-11,00:01,Z08,17.325193,78.565905,4,single_vehicle,highway,clear,0,0
INC-002584,2025-12-11,20:40,Z04,17.411752,78.586862,3,multi_vehicle,local,clear,2,0
INC-002585,2025-12-11,03:21,Z13,17.41243,78.572318,3,single_vehicle,collector,storm,2,0
INC-002586,2025-12-11,03:29,Z12,17.490273,78.400008,5,multi_vehicle,collector,clear,5,0
INC-002587,2025-12-11,03:15,Z12,17.320537,78.402193,1,cyclist,arterial,clear,1,0
INC-002588,2025-12-11,05:01,Z09,17.323503,78.556643,3,single_vehicle,arterial,clear,3,0
INC-002589,2025-12-12,10:21,Z02,17.420736,78.596417,3,pedestrian,collector,clear,0,0
INC-002590,2025-12-12,00:25,Z05,17.390774,78.551806,4,single_vehicle,arterial,fog,1,0
INC-002591,2025-12-12,05:32,Z12,17.38313,78.464593,3,collision,arterial,rain,0,0
INC-002592,2025-12-12,16:18,Z06,17.44399,78.543688,2,collision,collector,rain,1,0
INC-002593,2025-12-12,11:23,Z03,17.366773,78.577104,4,single_vehicle,arterial,clear,2,0
INC-002594,2025-12-13,02:34,Z03,17.434147,78.502484,5,single_vehicle,local,clear,5,0
INC-002595,2025-12-13,10:12,Z03,17.417387,78.564523,1,cyclist,local,fog,0,0
INC-002596,2025-12-13,23:40,Z06,17.482004,78.507731,4,multi_vehicle,collector,rain,0,0
INC-002597,2025-12-13,04:19,Z09,17.334866,78.508632,4,cyclist,arterial,clear,1,0
INC-002598,2025-12-13,03:24,Z14,17.350907,78.595226,4,cyclist,highway,clear,0,0
INC-002599,2025-12-13,16:55,Z10,17.422407,78.55891,2,collision,collector,rain,1,0
INC-002600,2025-12-13,17:17,Z07,17.430102,78.492353,3,collision,collector,rain,3,0
